event_date,category_level1,category_level2,order_count,unique_customers,unique_products,total_revenue,avg_order_value,min_order_value,max_order_value,revenue_per_customer,sale_year,sale_month,sale_quarter,sale_week,_aggregated_at
2019-10-13,apparel,glove,15,15,8,103.49999999999999,6.8999999999999995,0.94,10.32,6.9,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-13,appliances,environment,23,20,13,872.93,37.953478260869566,1.11,95.08,43.65,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-13,furniture,bathroom,1,1,1,4.16,4.16,4.16,4.16,4.16,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-13,furniture,living_room,2,2,1,158.7,79.35,79.35,79.35,79.35,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-13,stationery,cartrige,42,16,31,96.55999999999997,2.2990476190476183,1.98,3.65,6.03,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-13,uncategorized,general,6994,813,4317,34430.0000000002,4.922790963683185,0.0,187.3,42.35,2019,10,4,41,2026-02-03 14:27:37.263318
2019-10-14,accessories,cosmetic_bag,2,2,2,10.0,5.0,4.44,5.56,5.0,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,accessories,bag,1,1,1,33.33,33.33,33.33,33.33,33.33,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,apparel,glove,30,26,16,244.62,8.154,0.94,10.32,9.41,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,appliances,environment,25,24,18,1061.47,42.458800000000004,1.11,102.38,44.23,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,furniture,bathroom,8,7,4,129.41,16.17625,3.41,52.7,18.49,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,furniture,living_room,3,3,2,458.51,152.83666666666667,79.35,299.81,152.84,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,stationery,cartrige,68,29,32,154.59000000000003,2.273382352941177,1.98,4.22,5.33,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-14,uncategorized,general,7856,1037,4583,38739.46000000046,4.9311939918534184,0.0,207.94,37.36,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,accessories,bag,2,2,1,66.64,33.32,33.32,33.32,33.32,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,apparel,glove,30,28,12,221.95999999999998,7.398666666666666,0.94,10.32,7.93,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,appliances,environment,38,35,21,1452.4899999999998,38.22342105263157,1.11,102.38,41.5,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,appliances,personal,1,1,1,89.16,89.16,89.16,89.16,89.16,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,furniture,bathroom,8,8,2,32.53,4.06625,3.41,4.16,4.07,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,stationery,cartrige,49,19,33,113.95000000000002,2.325510204081633,1.98,4.13,6.0,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-15,uncategorized,general,8161,978,4798,38461.96000000047,4.712897929175404,0.05,194.44,39.33,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,accessories,bag,3,3,3,127.38,42.46,30.16,62.7,42.46,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,accessories,cosmetic_bag,1,1,1,4.44,4.44,4.44,4.44,4.44,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,apparel,glove,33,30,14,253.7,7.6878787878787875,5.24,10.32,8.46,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,appliances,environment,19,16,11,841.28,44.27789473684211,1.11,95.08,52.58,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,furniture,bathroom,9,9,6,148.1,16.455555555555556,3.41,54.76,16.46,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,stationery,cartrige,80,28,43,184.93000000000004,2.3116250000000003,1.98,3.65,6.6,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-16,uncategorized,general,8943,1084,5194,41189.90000000043,4.605825785530631,0.0,207.94,38.0,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,apparel,glove,27,25,14,188.24999999999997,6.972222222222221,0.94,11.19,7.53,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,appliances,environment,22,20,13,799.67,36.34863636363636,1.27,102.38,39.98,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,furniture,bathroom,12,7,9,110.08999999999999,9.174166666666666,2.78,54.76,15.73,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,stationery,cartrige,23,15,17,52.95999999999999,2.3026086956521734,1.98,3.65,3.53,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-17,uncategorized,general,9135,1056,5301,44128.41000000038,4.830696223316955,0.0,273.02,41.79,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,accessories,cosmetic_bag,3,3,3,33.97,11.323333333333332,4.6,23.81,11.32,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,apparel,glove,23,21,14,174.78999999999996,7.599565217391302,5.24,10.32,8.32,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,appliances,environment,31,24,18,871.19,28.102903225806454,1.11,95.08,36.3,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,furniture,bathroom,10,8,4,55.38999999999999,5.539,3.41,13.81,6.92,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,furniture,living_room,4,3,3,563.3,140.825,82.54,299.81,187.77,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,stationery,cartrige,38,21,19,81.54999999999998,2.146052631578947,1.98,3.65,3.88,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-18,uncategorized,general,7802,917,4632,38029.95000000023,4.874384773135123,0.0,273.02,41.47,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,accessories,bag,2,2,1,66.64,33.32,33.32,33.32,33.32,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,accessories,cosmetic_bag,1,1,1,3.02,3.02,3.02,3.02,3.02,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,apparel,glove,17,16,13,146.13,8.595882352941176,5.24,11.19,9.13,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,appliances,environment,19,17,13,647.28,34.06736842105263,1.11,79.21,38.08,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,furniture,living_room,1,1,1,299.81,299.81,299.81,299.81,299.81,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,furniture,bathroom,2,2,2,58.92,29.46,4.16,54.76,29.46,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,stationery,cartrige,26,13,13,55.8,2.146153846153846,1.98,3.02,4.29,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-19,uncategorized,general,5987,680,3806,28288.70000000017,4.725020878570264,0.05,207.94,41.6,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,accessories,bag,5,3,5,188.45,37.69,30.16,46.02,62.82,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,apparel,glove,26,22,17,205.76,7.913846153846153,0.94,10.32,9.35,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,appliances,environment,26,22,17,854.2000000000002,32.85384615384616,1.11,95.08,38.83,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,furniture,living_room,2,2,2,382.35,191.175,82.54,299.81,191.18,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,furniture,bathroom,9,8,5,113.57999999999998,12.619999999999997,4.16,52.7,14.2,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,stationery,cartrige,31,11,23,66.8,2.1548387096774193,1.98,3.02,6.07,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-20,uncategorized,general,6723,788,4127,32398.850000000348,4.819106053845061,0.05,207.94,41.12,2019,10,4,42,2026-02-03 14:27:37.263318
2019-10-21,accessories,bag,2,2,2,74.6,37.3,34.52,40.08,37.3,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,apparel,glove,17,16,14,129.54000000000002,7.620000000000001,5.24,10.32,8.1,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,appliances,environment,33,27,22,1340.0700000000002,40.608181818181826,1.11,95.08,49.63,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,furniture,living_room,4,4,3,544.24,136.06,79.35,299.81,136.06,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,furniture,bathroom,4,4,4,115.74000000000001,28.935000000000002,2.06,54.76,28.94,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,stationery,cartrige,58,26,31,125.28999999999999,2.160172413793103,1.98,4.22,4.82,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-21,uncategorized,general,8738,1036,4984,43568.80000000036,4.986129549095944,0.05,207.94,42.05,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,apparel,glove,28,25,13,230.39000000000001,8.228214285714285,5.24,10.32,9.22,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,appliances,environment,34,27,21,1249.4900000000002,36.74970588235295,1.11,79.21,46.28,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,furniture,bathroom,7,5,4,38.83,5.547142857142857,3.41,7.14,7.77,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,furniture,living_room,2,2,1,599.62,299.81,299.81,299.81,299.81,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,stationery,cartrige,42,18,25,93.57000000000002,2.227857142857143,1.98,3.41,5.2,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-22,uncategorized,general,8518,1003,4795,40246.940000000206,4.724928386945317,0.05,207.94,40.13,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,accessories,bag,2,2,2,102.78,51.39,40.08,62.7,51.39,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,apparel,glove,27,27,16,224.57,8.317407407407407,5.24,11.19,8.32,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,appliances,environment,33,28,19,982.1600000000001,29.762424242424245,1.11,95.08,35.08,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,appliances,personal,1,1,1,46.02,46.02,46.02,46.02,46.02,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,furniture,bathroom,6,6,4,93.91,15.651666666666666,4.16,54.76,15.65,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,stationery,cartrige,60,26,34,135.85,2.2641666666666667,1.98,4.6,5.23,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-23,uncategorized,general,8572,1023,4887,40874.86000000039,4.768415772281894,0.0,194.44,39.96,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,accessories,bag,4,4,3,161.08,40.27,34.52,46.02,40.27,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,apparel,glove,20,19,11,149.24999999999997,7.462499999999999,0.94,10.32,7.86,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,appliances,environment,25,21,15,910.13,36.4052,1.11,95.08,43.34,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,furniture,bathroom,7,4,5,75.57,10.795714285714284,3.41,52.7,18.89,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,furniture,living_room,2,2,2,382.35,191.175,82.54,299.81,191.18,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,stationery,cartrige,33,17,25,78.41999999999999,2.376363636363636,1.98,4.6,4.61,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-24,uncategorized,general,8669,971,5037,41599.52000000022,4.798652670434908,0.0,194.44,42.84,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,apparel,glove,21,17,14,149.54999999999998,7.121428571428571,0.94,10.32,8.8,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,appliances,environment,16,12,10,505.33,31.583125,1.11,95.08,42.11,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,furniture,bathroom,8,6,7,138.70999999999998,17.338749999999997,4.16,54.76,23.12,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,furniture,living_room,1,1,1,79.35,79.35,79.35,79.35,79.35,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,stationery,cartrige,38,15,23,82.66999999999999,2.1755263157894733,1.98,3.65,5.51,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-25,uncategorized,general,6924,848,4241,31334.380000000187,4.525473714615856,0.08,194.44,36.95,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,apparel,glove,15,15,9,105.27000000000001,7.018000000000001,5.24,10.32,7.02,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,appliances,environment,14,14,12,653.88,46.705714285714286,1.11,95.08,46.71,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,furniture,bathroom,5,5,4,71.25,14.25,3.41,54.76,14.25,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,furniture,living_room,1,1,1,299.81,299.81,299.81,299.81,299.81,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,stationery,cartrige,27,14,19,65.52,2.4266666666666663,1.98,3.65,4.68,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-26,uncategorized,general,5224,616,3310,24130.720000000038,4.619203675344571,0.08,207.94,39.17,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,apparel,glove,21,19,12,156.99,7.475714285714286,0.94,10.32,8.26,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,appliances,environment,17,15,10,687.8400000000001,40.46117647058824,1.11,95.08,45.86,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,furniture,bathroom,7,6,6,176.6,25.228571428571428,3.41,54.76,29.43,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,furniture,living_room,2,2,2,379.15999999999997,189.57999999999998,79.35,299.81,189.58,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,stationery,cartrige,44,20,25,95.21,2.163863636363636,1.98,3.02,4.76,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-27,uncategorized,general,7708,907,4538,35568.880000000194,4.614540736896756,0.0,207.94,39.22,2019,10,4,43,2026-02-03 14:27:37.263318
2019-10-28,accessories,bag,1,1,1,33.32,33.32,33.32,33.32,33.32,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,apparel,glove,27,26,20,237.92999999999992,8.81222222222222,5.24,11.19,9.15,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,appliances,environment,20,18,15,649.74,32.487,1.11,79.21,36.1,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,furniture,bathroom,13,9,11,75.57,5.813076923076922,3.41,13.81,8.4,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,furniture,living_room,2,2,2,382.35,191.175,82.54,299.81,191.18,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,stationery,cartrige,34,16,26,83.52000000000001,2.4564705882352946,1.98,3.11,5.22,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-28,uncategorized,general,8263,992,4815,39409.31000000035,4.769370688611926,0.0,236.51,39.73,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,accessories,cosmetic_bag,2,2,2,10.0,5.0,4.44,5.56,5.0,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,apparel,glove,21,21,12,138.32999999999998,6.587142857142856,0.94,10.32,6.59,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,appliances,environment,31,25,20,1001.3500000000001,32.30161290322581,1.11,95.08,40.05,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,furniture,living_room,3,2,2,244.43,81.47666666666667,79.35,82.54,122.22,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,furniture,bathroom,1,1,1,52.7,52.7,52.7,52.7,52.7,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,stationery,cartrige,48,20,30,106.47999999999999,2.2183333333333333,1.98,3.11,5.32,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-29,uncategorized,general,8352,921,4774,37665.26000000026,4.509729406130299,0.0,207.94,40.9,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,accessories,bag,3,3,3,155.56,51.85333333333333,30.16,62.7,51.85,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,accessories,cosmetic_bag,1,1,1,23.81,23.81,23.81,23.81,23.81,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,apparel,glove,23,23,14,179.60999999999999,7.809130434782608,5.24,10.32,7.81,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,appliances,environment,30,24,17,1318.7600000000002,43.95866666666667,1.11,95.08,54.95,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,appliances,personal,1,1,1,55.56,55.56,55.56,55.56,55.56,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,furniture,bathroom,4,3,3,39.35,9.8375,3.41,16.67,13.12,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,furniture,living_room,1,1,1,98.41,98.41,98.41,98.41,98.41,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,stationery,cartrige,57,24,20,119.16999999999997,2.0907017543859645,1.98,3.65,4.97,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-30,uncategorized,general,7804,887,4579,36801.7600000001,4.71575602255255,0.13,207.94,41.49,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,apparel,glove,27,25,16,208.27999999999997,7.714074074074073,0.94,10.32,8.33,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,appliances,environment,20,17,15,916.52,45.826,1.11,102.38,53.91,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,furniture,bathroom,10,7,9,95.32,9.532,3.41,28.02,13.62,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,furniture,living_room,2,2,2,379.15999999999997,189.57999999999998,79.35,299.81,189.58,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,stationery,cartrige,57,22,30,121.28999999999999,2.127894736842105,1.98,3.02,5.51,2019,10,4,44,2026-02-03 14:27:37.263318
2019-10-31,uncategorized,general,7911,927,4706,37922.14000000032,4.793596258374456,0.05,236.51,40.91,2019,10,4,44,2026-02-03 14:27:37.263318
